Time ,Direction
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Forward
12:00:49,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Forward
12:00:50,Forward
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Forward
12:00:50,Forward
12:00:50,Forward
12:00:50,Forward
12:00:50,Forward
12:00:50,Forward
12:00:50,Forward
12:00:50,Forward
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:50,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Forward
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Looking Right
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:51,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:52,Forward
12:00:53,Forward
12:00:53,Forward
12:00:53,Forward
12:00:53,Forward
12:00:53,Forward
12:00:53,Forward
12:00:53,Forward
12:00:53,Forward
12:00:53,Forward
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:53,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:54,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:55,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:56,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:57,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:58,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Forward
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:00:59,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Forward
12:01:00,Forward
12:01:00,Forward
12:01:00,Forward
12:01:00,Forward
12:01:00,Forward
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Looking Up
12:01:00,Forward
12:01:00,Forward
12:01:00,Forward
12:01:00,Forward
12:01:00,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Forward
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:01,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
12:01:02,Looking Up
